0 -231360.687516 -233346.252857 -4066466060.89 -200502.060541 -330401.445383 -325774.386915 -20772121675.4 -42292185110 -1.13305541036e+12 -21779425.7708 -106372028.903 -114863292.955 -363125.8743 -39872513595.3 -1.08330732717e+13 -226435.431671 -6279294.13527 -1312015.45046 -84260.9713948 -194055.574294 -45125003.3088 -2173768514.16 -301718282.927 0 -209590.349573 -428321.52841 -2506426.99417 -50325462.7438 -1.28395364146e+15 -193869146.151 -27008054.6642 -60613644877.1 -105960.250259 -30825061.4541 -7546767.06722 -1.20096948742e+12 -42797247522.2 -65951.7581606 -206570.126258 -23077072.2109 -7012454332.57 -138756.831888 -1464341025.49 -48567069765.5 -6070289.56113 -20809846842 -8942708287.46 -208653.886875 -1550193.9594 -43211055805.3 
1 -174848.293575 -173291.257106 -182269.922131 -198989.172315 -231272.266826 -330145.892923 -732666573.092 -2066153082.05 -73289.1712268 -10406360328.4 -162587.81852 -184231.875056 -21399993.9496 -1.13105547159e+12 -174374.433031 -200083.067494 -29550066.8147 -280973.598295 -107170293.498 -98715.9387587 -689970.005044 -204702.809945 -195773.476099 -17331840.4529 -18784179.9363 -142455718.973 -767108129.185 -69190.238698 -216767.486029 -199770.532368 -209506.930736 -201844.850368 -322257.569352 -2663007.67432 -207937.122395 -230083.138311 -28836787.8429 -349945.160441 -508082.204393 -28950296.5779 -213842.36995 -939513.929955 -65677739.915 -850554.036706 -2787599.49926 -40968634.8192 -1233675480.05 -2238743223.98 -234263051.005 -64387506.0819 
2 -73287.2759402 -84215.3016218 -101496.211846 -113717.298984 -137817.869052 -160480.019137 -170985.871182 -189892.744478 -174423.179135 -196615.009631 -81334.2349497 -286534.582904 -129885.404339 -179668.481271 -137657.841969 -276854.926206 -230217377.153 -296580.300872 -152524.769431 -69181.5223071 -10370663788.5 -236471.940553 -173905.308345 -195792.283948 -273973.544501 -310781.00015 -214835.624033 -16729553.907 -108635761.915 -210324.682755 -209506.930736 -204312.389697 -210765.973372 -230259.312036 -215846.281132 -312647.420052 -127427.612535 -2663007.67432 -218393.2098 -508082.204393 -408464.721621 -244630.861423 -208810.423512 -939513.929955 -662940.168827 -119334.10929 -15865449.6607 -48497707.9319 -17733347.3324 -39520138.9722 
3 -70578.9721497 -82877.1645643 -92533.0376104 -113138.36119 -136613.747815 -81308.774616 -86254.7412401 -96029.6606775 -128131.047722 -163182.35968 -169274.604836 -69131.0270934 -179465.0081 -189378.298432 -189890.979977 -152530.575079 -169901.148565 -195799.075722 -223846.590964 -255804.548899 -196807.556382 -221115.503737 -203417.152968 -207439.023547 -209506.930736 -207423.187692 -151369.099471 -127427.612535 -151882.290122 -212135.36519 -273113.289477 -202747.050054 -210765.973372 -210121.331229 -204524.207232 -5882255.95834 -210361.953219 -6781860.12144 -246379.254267 -114966.837544 -164967.529361 -508082.204393 -496327.028598 -209578.274377 -939513.929955 -2663007.67432 -208269.014143 -1301150.26587 -2308126.99467 -1674610.63441 
4 -70578.4669821 -81202.8616731 -81466.6494299 -86245.2891163 -68918.7426434 -92458.794717 -95996.4131195 -110463.242843 -136583.674239 -123686.806049 -127984.162392 -146249.927899 -149082.319418 -150846.303593 -165885.392633 -169852.38004 -177707.779878 -189231.70523 -119112.793078 -195786.168539 -196895.212134 -203441.26075 -69680.5697964 -202204.10076 -91872.0839043 -211969.418421 -115132.863867 -254375.352802 -209506.930736 -136127.83886 -190110.366073 -149442.041162 -207479.764724 -211164.780917 -210765.973372 -210121.331229 -164633.338839 -209488.280808 -210134.085689 -209578.274377 -191337.797041 -212437.756887 -508082.204393 -154069.440155 -3115240.06436 -504780.525954 -661505.364505 -991331.674826 -2663007.67432 -2308126.99467 
5 -68706.9641713 -70284.2802671 -81200.2074232 -81446.4162814 -82357.2614391 -91857.9583295 -95740.2098776 -107624.25828 -119112.793078 -69699.3090024 -119684.195981 -127838.447308 -133663.203854 -143003.240783 -131124.709053 -148940.951076 -88553.7885174 -90811.3796534 -159864.007057 -161350.608622 -169104.974983 -176907.772944 -112906.310345 -189131.00734 -122883.215577 -136127.83886 -190761.794411 -154324.015439 -197246.817736 -120568.218192 -179109.667243 -192909.660863 -207947.974636 -209859.782069 -211838.224707 -209506.930736 -177659.413207 -208389.590611 -209578.274377 -210765.973372 -182267.52193 -201893.304444 -210121.331229 -379129.840255 -211164.780917 -209301.867424 -508082.204393 -296440.538315 -357848.956105 -2308126.99467 
6 -68625.7142147 -69696.3269193 -69967.0313441 -73861.3072602 -80487.1528881 -80884.3471057 -79478.1603656 -82210.341987 -88546.0931624 -91385.8982315 -103153.119348 -89391.3964883 -97038.079114 -107519.311453 -119112.793078 -121081.588463 -106203.610324 -127555.318358 -136127.83886 -140092.903501 -75475.9713019 -148940.720499 -155130.871603 -153695.361534 -158573.496142 -143842.446973 -176700.746383 -169525.536639 -176803.371477 -177086.752326 -188678.183094 -192864.367726 -199649.078265 -192909.660863 -87466.3547669 -171341.615924 -198711.183291 -192198.520347 -197903.162355 -209506.930736 -279344.101845 -183991.504481 -233957.509593 -211293.162389 -508082.204393 -219581.394973 -288857.634707 -382310.997542 -2308126.99467 -209301.867424 
7 -67554.6499225 -68438.8076494 -69705.5099555 -71934.6220832 -78594.9849419 -79711.2713402 -80865.9053164 -58119.2874648 -69672.2634783 -82198.3259791 -87586.0313012 -89032.0140887 -90442.614288 -96921.3171852 -103014.375869 -106696.514911 -109836.261575 -119112.793078 -123130.938052 -127393.149835 -135646.617892 -88067.993149 -136127.83886 -139780.207261 -100012.221969 -143638.030078 -135249.78893 -145715.967726 -176688.665888 -175465.013952 -172035.50322 -171176.486673 -191549.355313 -188033.584911 -201881.710541 -186703.424709 -170146.071912 -108891.193764 -198113.176979 -209506.930736 -219984.686372 -259305.271709 -213627.788492 -210954.111995 -271899.04946 -209301.867424 -713246.181291 -210263.154327 -2308126.99467 -508082.204393 
8 -55838.5204068 -65594.9484451 -66500.3898967 -68264.8403936 -68483.6304914 -69671.8581533 -78278.8307074 -79691.752247 -79786.0154357 -80635.3273779 -81683.3457905 -83544.5623664 -84227.7984642 -84542.1751379 -87140.1945849 -87569.5273827 -93824.1761752 -77353.0033461 -102315.746267 -119085.027705 -119112.793078 -127213.010283 -136127.83886 -135090.196721 -135249.78893 -102435.382132 -139710.258287 -142585.652049 -145716.190261 -168636.892519 -175090.566944 -169564.618533 -173152.690596 -168533.219085 -187396.206221 -195036.547756 -194386.66956 -209506.930736 -196809.562936 -210262.220751 -241945.708196 -226573.229155 -269236.962832 -217002.915875 -209376.043692 -191837.851941 -306570.730403 -508082.204393 -215693.417101 -2308126.99467 
9 -55826.831982 -65594.7703732 -66433.1671589 -67961.5191636 -68262.5144893 -68443.8290647 -68708.4528917 -77760.9080374 -79663.7979904 -80622.9399394 -80774.7083987 -81683.3457905 -83188.0890317 -71230.5626523 -78582.1636161 -81728.1360065 -87503.9263032 -93815.5811227 -101737.710016 -101349.140352 -60545.3666544 -108644.931852 -119112.793078 -118678.993603 -133851.679573 -135249.78893 -139982.820747 -67082.4905861 -136127.83886 -139626.116419 -145203.778294 -170606.50523 -110392.598203 -187108.761487 -174943.500494 -200542.776125 -176247.573653 -220920.800741 -209506.930736 -212342.360013 -177674.378429 -141593.735188 -252894.439784 -208928.05856 -267503.20848 -210262.220751 -508082.204393 -454135.34585 -150317.467042 -2308126.99467 
