0 -8212.23904154 -12520.9976147 -90573018.6037 -9844.17141684 -14348.1768116 -7246.95988297 -1944080533.85 -1977019923.6 -149196015703 -671123.034336 -5323443.23347 -3724064.1254 -11997.8841638 -1575482726.97 -726154539498 -9283.113098 -319707.069604 -65448.5306847 -8774.28305058 -10885.913167 -2845274.81963 -94736275.1681 -16822809.3008 6.94347216168e-310 -9739.63777183 -74898.6690633 -117149.392851 -675665.549695 -4.32944475429e+13 -2983634.53452 -1391474.13923 -2901973395.22 -15426.068408 -8672120.92133 -193091.699426 -91984519646.6 -881753667.518 -10557.5349539 -9632.03643963 -587090.137988 -124603917.322 -15832.6728834 -57935149.7442 -2214118320.31 -464484.141781 -1548118202.8 -122586412.386 -9324.44349066 -43988.7782251 -65670153096.1 
1 -6988.89983984 -7706.14362774 -8103.68885476 -9735.52972913 -10663.4709866 -12467.81253 -76503049.0584 -126875871.758 -8345.43288478 -1205676179.09 -9281.46526466 -12015.2748179 -1207099.39587 -107799445495 -9304.06802145 -10077.1255913 -3468479.83114 -11641.7474371 -5268864.54564 -9466.45371133 -38889.2098718 -22161.2633891 -11102.3028595 -2256441.34397 -1957431.59175 -5642445.98334 -51963338.4246 -9839.5815629 -23596.0826845 -72428.9750985 -12664.3025354 -9751.80890204 -100890.739675 -672915.46088 -10385.4824014 -10766.2076649 -4272922.67177 -17496.1081921 -5504.79656882 -1146160.47488 -10028.2739414 -9839.27750565 -7664097.51129 -163190.863441 -200896.785213 -3923418.60424 -16550439.8261 -100367533.866 -1364523.34977 -738345.645668 
2 -5057.17239016 -6982.15480908 -7945.90672266 -8303.34957561 -8386.13155052 -9278.22324637 -9433.16461889 -9608.55929473 -9556.74308224 -12445.0173093 -6538.80265465 -8099816.68485 -9406.59786351 -11009.1523157 -11604.7281179 -10108.9675709 -1234540.27056 -11914.7780241 -13321.948148 -8460.0141942 -485588897.576 -22179.627842 -9968.14446063 -10625.6272935 -22094.5317559 -505679.374857 -53458.6681765 -414587.841845 -48858054.7034 -15671.3609435 -10505.7804632 -17496.1081921 -11532.0331939 -10840.1144636 -100890.739675 -389790.769713 -9822.60607924 -3452444.6509 -10661.8135081 -63353.752224 -10381.313393 -9896.0383255 -9886.63899066 -3341012.07734 -3923418.60424 -496476.655854 -242189.676952 -13040368.2958 -96180.7651886 -10031.9804234 
3 -5057.73484752 -6632.80858524 -7312.09034004 -7957.16904089 -8179.62780743 -6422.97843882 -9279.9430563 -9221.77045518 -9413.78888532 -9556.74308224 -9584.06836272 -6457.79978551 -10281.9099318 -10657.8371474 -11891.464692 -7160.17794923 -8337.26768606 -8914.88332112 -10019.5090808 -10070.7978997 -10574.5069473 -3373125.0872 -9689.41993512 -9934.80191415 -10667.1565026 -17290.1025133 -9807.7721094 -9357.79083156 -5457.48183436 -51155.6730456 -159304.548132 -9367.29687561 -17496.1081921 -9890.66625763 -59427.3089578 -143770.754715 -10534.3985068 -100890.739675 -24485.4250885 -19104.9159476 -10555.9071202 -10096.3385114 -10310.1802325 -9980.18790935 -9984.29965633 -10861.0074178 -9884.08330752 -138797.608681 -540508.737139 -354755.65219 
4 -5002.54924332 -6364.46895452 -6627.22080537 -7288.68948447 -6436.89243459 -7954.15780036 -8182.97363523 -8953.46796679 -9180.19214455 -7107.45581659 -8381.5320037 -8914.3817983 -9231.21570097 -9407.21442879 -9894.78239578 -9607.55649231 -9463.77115483 -10239.1581769 -6264.35390204 -6823.1039965 -10574.5069473 -10018.2399109 -5457.48183436 -9364.05611962 -11755.3314356 -7552.63754597 -9046.93226125 -9768.66920915 -304788.485398 -9858.85729298 -17496.1081921 -9854.80412794 -17272.4000294 -9243.32920744 -10310.1802325 -48067.5029491 -9830.36710536 -75999.6550412 -16555.2360091 -84898.2570023 -10071.7847184 -62375.2684632 -100890.739675 -9936.91253592 -8036.81646006 -10137.9367644 -26286.0565845 -10472.6826559 -58565.0371511 -738930.738662 
5 -4984.19020383 -6286.55332642 -6303.79266218 -6627.16797763 -7119.4631696 -7243.62108692 -5400.85458418 -7406.0248578 -7931.0817075 -5457.48183436 -8346.55991486 -8699.24217603 -8954.79047517 -9181.02929165 -9240.29798147 -9450.54170496 -7032.65690594 -7787.15210779 -9927.90609986 -9737.13112818 -9605.74817164 -9892.57482816 -9463.77115483 -10189.8690884 -9044.73967235 -9858.85729298 -9924.84666897 -9655.8551531 -7381.28787224 -9854.80412794 -9295.05159349 -13849.5969715 -9914.0230039 -17496.1081921 -10574.5069473 -21235.4656844 -10689.0731147 -10310.1802325 -304471.33211 -13584.5718786 -8224.57534922 -11546.8139668 -21481.1798683 -10069.6090405 -9864.62255271 -44165.593797 -72755.1177975 -29268.0428699 -97446.6569072 -49921.6135551 
6 -4915.85886155 -5387.42337929 -5457.48183436 -6294.95054088 -6286.52709779 -6627.52116463 -6847.83416326 -7118.90543906 -7260.2291546 -7334.84976404 -7486.53517362 -7931.52895358 -8288.65380103 -8266.79374522 -9180.56379198 -8974.61720775 -8988.20927309 -9417.58797593 -8713.2707366 -10295.8490141 -9726.08707929 -10168.2335569 -10271.4192145 -9854.80412794 -9661.58290352 -10122.5643321 -9848.54948225 -9858.85729298 -7104.23355686 -9438.06333796 -9849.52776855 -9003.71614837 -17496.1081921 -9329.96056265 -9947.47013878 -10574.5069473 -7654.73393619 -9450.77851263 -13165.7692932 -9930.68166272 -10310.1802325 -10643.085637 -11480.3126973 -16297.4837978 -85512.3382055 -9855.82458662 -14524.1606417 -16455.677009 -125639.530163 -9835.74893557 
7 -4915.83403401 -5356.94954525 -3174.96258815 -5457.48183436 -6045.26793356 -6620.38052342 -6842.68866084 -7058.67711543 -7119.1586411 -7334.86269453 -7486.10795121 -7903.3863256 -7934.77289452 -8309.22772085 -8261.32283596 -8835.46930762 -8991.59225457 -7064.35316054 -8972.84131242 -9800.52903544 -9854.80412794 -9667.43054726 -9739.32685581 -9858.85729298 -9314.07963224 -9841.4836747 -10094.4025474 -9392.04637608 -10056.7441237 -9947.47013878 -10009.9143533 -9527.80715141 -9518.97819989 -9841.42554457 -9831.18966139 -13762.9473132 -24908.9645121 -10431.2884493 -10574.5069473 -10108.202672 -9346.63877782 -30408.8749832 -10783.3384747 -10871.0581566 -72360.0958738 -9835.74893557 -13193.4647308 -133113.769611 -8217.10645622 -7839.334018 
8 -2899.3833444 -4888.87559537 -5357.87969457 -5457.48183436 -5587.17786743 -6261.31069156 -6605.27896835 -6792.74479685 -7023.46388829 -6970.03400618 -7094.90904115 -7334.26514434 -7502.77689481 -7901.6543572 -8261.12150968 -8295.24414411 -8740.68578049 -9017.20779 -8968.99811051 -9132.50579898 -10261.7502904 -9770.47644784 -9724.91746168 -9453.04300843 -9858.85729298 -9668.97967019 -10695.951476 -9959.35779636 -9841.43919351 -9936.82428899 -9518.97819989 -10171.09812 -9320.86381973 -10574.5069473 -9821.8420393 -9794.95252336 -10674.9971781 -25080.8798585 -10348.501534 -9843.72588349 -21795.7483947 -14359.3230141 -9583.54641095 -9949.26896403 -13460.8350688 -11752.9697848 -11314.5139863 -27414.5868198 -179139.947383 -8963.26239441 
9 -2897.777891 -4308.40525476 -4881.75918118 -5316.58226025 -5457.48183436 -5557.85075953 -6593.81137794 -6768.58775476 -6874.20940401 -7027.20518779 -7098.83115726 -7335.25672215 -7484.38113037 -7897.50744515 -7965.03088852 -8276.82487435 -8319.02415462 -8361.78437289 -8891.88098747 -9093.20982981 -9518.97819989 -9406.10530564 -9016.7302849 -9810.80292766 -9805.26985746 -9930.60784021 -9812.48378237 -10616.8096878 -10574.5069473 -10638.8212362 -9858.85729298 -8531.34442691 -10195.6624539 -10043.014762 -10927.0997067 -9006.30348023 -11843.2985368 -13522.3104803 -12658.0904039 -11642.8885578 -9843.72588349 -9927.19442996 -9755.07700767 -13066.7580654 -29724.561538 -9908.54682522 -9945.37634022 -28923.7649907 -26602.5791379 -188989.457776 
10 -2892.17093168 -3108.60136992 -4876.70751868 -5316.25019528 -5457.48183436 -5553.3362926 -6202.65476965 -6651.5821431 -6770.33415137 -6935.2636501 -6874.12679217 -7069.35530603 -7321.99449227 -7474.02809981 -7930.41976962 -8280.36344773 -8262.28134026 -8391.82570578 -9040.84368478 -9006.420749 -8837.36230816 -9518.97819989 -9795.12078507 -9449.82941928 -9953.97637298 -9914.75323209 -11151.2582046 -9881.68062169 -9858.85729298 -5500.66114017 -6800.38226089 -9702.73677273 -13519.1674404 -8611.78831803 -9898.49395558 -14778.5645945 -9932.87717886 -9814.24627987 -10122.333527 -9193.48074819 -22387.0177558 -9941.1781571 -10609.9083145 -10157.8530669 -51145.1575113 -154644.151465 -9767.77525211 -13661.6361588 -8226.53099917 -10422.9516246 
11 -2548.81044747 -2892.20970858 -4876.70319938 -5271.59631339 -5457.48183436 -5553.67946959 -6203.76518793 -6315.33791459 -6839.48651088 -6773.74602631 -6943.73260357 -7069.36647336 -7252.75041083 -7315.69022303 -7916.70965442 -8242.75895772 -8412.19518581 -8281.93018339 -8413.29608002 -9229.14360917 -7099.65819117 -8836.49245025 -9518.97819989 -9598.16349083 -9911.17672893 -5610.74035811 -9859.66780392 -9117.34201214 -9156.99865929 -10505.4242421 -9747.02086521 -11037.0741342 -10745.2090616 -6775.40053923 -26052.3507754 -10288.1125314 -9550.51968206 -13571.981146 -10177.7199971 -11361.0610914 -9859.74934271 -9854.1175669 -75490.5860032 -16737.865329 -12489.3209265 -29782.250973 -11135.9930374 -49796.8065506 -14556.4592823 -10080.5986558 
12 -2493.58980124 -2884.66131799 -4878.35820443 -5271.61148042 -5457.48183436 -5552.89498313 -6043.9860514 -6175.6892065 -6769.9288948 -6837.09587973 -6935.20682607 -7072.74359241 -7307.99580195 -6946.47932854 -7917.38104479 -5619.54817641 -8078.61167532 -8809.23508779 -8416.6112159 -8275.24590954 -6999.34328271 -9480.45362178 -8302.04130085 -9259.09458173 -10032.5694048 -9598.16349083 -10164.4723916 -9518.97819989 -10413.0456898 -10053.8531813 -9850.7210178 -9900.69221597 -9412.24149321 -10367.3280403 -10008.4740518 -10463.7583506 -17758.3703984 -9877.89859309 -10808.5343666 -9438.03381201 -37459.7222698 -9687.83752932 -7451.68151378 -8931.15506132 -12489.3209265 -10553.8085664 -10458.8903346 -11214.6604534 -123802.740279 -10218.4606692 
13 -2165.84408165 -2881.41062168 -4878.60993584 -5271.06859273 -5457.48183436 -5535.83587226 -5552.8362708 -6001.84395883 -6167.86130857 -6641.96902269 -6829.78742906 -6774.11690957 -7003.69707381 -6936.04600031 -7305.07552015 -7054.67537528 -7931.21277066 -8289.39466485 -8050.75378212 -8298.67406375 -8378.3571185 -9399.41471895 -9264.60874292 -9518.97819989 -10300.0930014 -10032.3448826 -7321.5416565 -9944.71719684 -9860.87045261 -10520.8464284 -10484.2394683 -10909.3116694 -9850.7210178 -9818.32910087 -5198.41900087 -9974.12810735 -12426.1340585 -13878.9309101 -10040.5648222 -10676.6646733 -12107.1563192 -39755.462528 -77807.3822058 -11295.439558 -12489.3209265 -10510.7931554 -11895.8384246 -8847.64376342 -32944.4318966 -12110.6494938 
14 -1669.95489595 -2880.9699315 -4693.6996711 -5271.16793661 -5457.48183436 -5469.57522441 -5559.08122578 -5885.81657177 -6148.43175129 -6280.2640693 -6768.75068211 -6831.46679549 -6767.52665003 -7005.13568724 -6967.55235816 -7305.2286265 -7747.62144207 -8319.38023963 -8300.42450302 -8240.19842599 -8204.79507051 -9419.32046852 -8051.63113222 -10037.3924644 -9518.97819989 -7722.11890218 -10018.0409855 -9696.71051187 -6277.57936663 -9973.4308057 -10098.7566046 -8446.93633024 -9827.90990563 -10223.0629273 -9850.7210178 -9382.60537662 -12262.7328973 -28872.5840836 -10071.4129734 -16537.2390489 -13146.7296409 -16636.4582351 -12489.3209265 -10110.9423507 -12437.1566085 -9234.67695638 -11364.7481322 -95670.448142 -13898.1527635 -9884.70269914 
15 -1618.00257934 -2847.51289657 -4692.7415847 -5271.23737888 -5455.6137201 -5457.48183436 -5535.50446477 -5841.16206827 -6148.30079369 -6279.60154545 -6764.80955973 -6778.8575105 -6801.32192311 -7066.2933523 -6915.28980519 -6974.97906235 -7687.99044547 -7677.7822198 -8369.29885108 -8022.43497394 -8299.09185577 -8172.40768984 -9518.97819989 -10268.8562654 -9379.59438722 -9827.04723339 -9656.36420584 -9818.49182483 -9471.26214816 -5551.728269 -9961.05905899 -9840.19417885 -8698.1780513 -11444.5779038 -9831.59689146 -10536.868641 -10786.0405496 -12489.3209265 -9706.70710961 -16971.1166467 -7905.41715913 -9850.7210178 -10039.4858319 -24088.1737915 -9909.1107189 -40070.7914027 -12941.9099262 -10853.8355119 -10322.7034966 -9893.42747026 
16 -1610.67323038 -2843.20358581 -4689.45580579 -5270.52298437 -5458.02388711 -5457.48183436 -5534.56275204 -5815.37077315 -6053.32848129 -6081.3382315 -6275.06739599 -6780.04130405 -4858.07761961 -6903.09632938 -6778.66723673 -7133.9163492 -7697.04599266 -8040.14821498 -7530.73522315 -8341.21207821 -7900.92066069 -8344.68489513 -9732.43139746 -9518.97819989 -9990.2424031 -9654.29266658 -10010.4767858 -9840.19417885 -9489.4302437 -9266.83661164 -13784.7302509 -9831.59689146 -11215.4112038 -9850.7210178 -11016.1442118 -8604.22186742 -10016.7814643 -9985.52084269 -21429.8730357 -21523.5006667 -8640.72061879 -19237.3837269 -49349.5194683 -9952.72682655 -10870.5633725 -10298.1504135 -9711.47302832 -10963.2491714 -21346.7978275 -9969.76416418 
17 -1590.9091505 -2840.03365827 -4686.56586747 -4814.20971745 -5268.661414 -5449.0796069 -5487.71947158 -5457.48183436 -5805.32736409 -5968.73646432 -6024.40588994 -6192.93958753 -6275.72532723 -6810.67768917 -6845.72098393 -6961.715244 -7524.92167064 -7694.04891198 -7844.77870066 -8363.8998148 -7916.24883845 -8310.91038613 -10022.2035004 -9518.97819989 -9831.59689146 -9755.98801995 -9798.00490854 -9840.19417885 -9266.83661164 -10227.8980638 -10128.3437151 -9115.5345812 -10109.508244 -10076.6788482 -13075.7113361 -5771.37731046 -18067.7212813 -9850.7210178 -19449.9354726 -11483.4287354 -9992.20970916 -20527.9779973 -9114.3967123 -10251.07866 -110818.689671 -17192.0809352 -66602.319805 -9759.43043052 -18624.1864965 -179045.774061 
18 -1576.89337892 -2831.97481655 -3841.11938709 -4586.12799561 -4808.79622853 -5244.00291785 -5457.48183436 -5442.94379312 -5490.21055011 -6031.22068677 -5964.44954221 -5985.28056391 -6158.35972045 -6842.05281761 -6898.83562042 -6929.99750237 -7530.58065056 -7842.79210886 -8074.74669272 -7638.33629305 -8388.75860454 -8426.72489414 -9518.97819989 -9840.19417885 -9737.39576612 -9334.08550462 -9266.83661164 -6588.33828224 -9916.75741206 -9922.24163982 -14164.617589 -9577.75743499 -8916.17053702 -8724.87662346 -9279.00760448 -11159.2121236 -9794.72798713 -16111.9869233 -9500.60166704 -11754.8393966 -9711.47222796 -9108.04545707 -9386.56640936 -13723.3713478 -17078.5109261 -12198.5913405 -9850.7210178 -29381.814513 -133561.918617 -10464.8842449 
