0.706114	1.000859	0.000021	0.000666	0.000172
0.714350	1.000866	0.000023	0.000669	0.000174
0.719848	1.000870	0.000024	0.000671	0.000175
0.724658	1.000874	0.000025	0.000672	0.000176
0.727643	1.000876	0.000026	0.000673	0.000177
0.737512	1.000884	0.000028	0.000677	0.000179
0.754813	1.000898	0.000032	0.000683	0.000183
0.765497	1.000907	0.000034	0.000687	0.000186
0.771680	1.000913	0.000036	0.000690	0.000187
0.781516	1.000921	0.000038	0.000694	0.000190
0.790942	1.000930	0.000040	0.000698	0.000192
0.804527	1.000942	0.000043	0.000704	0.000195
0.808792	1.000946	0.000044	0.000706	0.000197
0.815048	1.000952	0.000046	0.000708	0.000198
0.823441	1.000960	0.000048	0.000712	0.000200
0.828675	1.000966	0.000049	0.000715	0.000202
0.837200	1.000974	0.000051	0.000719	0.000204
0.846167	1.000983	0.000053	0.000723	0.000207
0.849801	1.000987	0.000054	0.000725	0.000208
0.852328	1.000990	0.000054	0.000727	0.000208
0.857956	1.000995	0.000056	0.000730	0.000210
0.861550	1.000999	0.000057	0.000731	0.000211
0.866501	1.001005	0.000058	0.000734	0.000213
0.872505	1.001011	0.000059	0.000737	0.000214
0.880634	1.001020	0.000061	0.000742	0.000217
0.889099	1.001029	0.000063	0.000747	0.000219
0.896330	1.001037	0.000065	0.000751	0.000221
0.916358	1.001061	0.000070	0.000763	0.000228
0.925450	1.001071	0.000072	0.000769	0.000230
0.931303	1.001078	0.000073	0.000773	0.000232
0.939958	1.001089	0.000075	0.000779	0.000235
0.947314	1.001098	0.000077	0.000784	0.000237
0.954903	1.001107	0.000079	0.000789	0.000240
0.972206	1.001129	0.000082	0.000801	0.000246
0.989705	1.001152	0.000086	0.000814	0.000251
0.997296	1.001161	0.000088	0.000820	0.000254
1.002744	1.001169	0.000089	0.000824	0.000256
1.011337	1.001180	0.000091	0.000830	0.000259
1.019250	1.001190	0.000093	0.000837	0.000261
1.026994	1.001201	0.000094	0.000843	0.000264
1.035455	1.001212	0.000096	0.000850	0.000267
1.047226	1.001228	0.000098	0.000859	0.000270
1.059004	1.001243	0.000100	0.000869	0.000274
1.071931	1.001260	0.000102	0.000880	0.000278
1.090211	1.001284	0.000105	0.000895	0.000284
1.107703	1.001306	0.000108	0.000909	0.000289
1.118825	1.001320	0.000109	0.000918	0.000293
1.129670	1.001333	0.000110	0.000927	0.000296
1.141128	1.001346	0.000111	0.000936	0.000299
1.151912	1.001358	0.000112	0.000945	0.000302
1.159541	1.001367	0.000113	0.000950	0.000303
1.169324	1.001377	0.000113	0.000957	0.000306
1.183955	1.001390	0.000114	0.000968	0.000309
1.195812	1.001401	0.000114	0.000975	0.000311
1.229892	1.001424	0.000114	0.000994	0.000316
1.240852	1.001430	0.000113	0.000999	0.000318
1.246442	1.001432	0.000113	0.001001	0.000318
1.250347	1.001433	0.000112	0.001003	0.000318
1.255929	1.001435	0.000112	0.001004	0.000319
1.260531	1.001437	0.000112	0.001006	0.000319
1.267403	1.001438	0.000111	0.001008	0.000319
1.278503	1.001440	0.000109	0.001010	0.000320
1.284712	1.001440	0.000109	0.001011	0.000320
1.292841	1.001440	0.000107	0.001012	0.000320
1.316562	1.001435	0.000103	0.001013	0.000319
1.323258	1.001433	0.000102	0.001013	0.000318
1.357512	1.001414	0.000094	0.001006	0.000314
1.366796	1.001407	0.000091	0.001003	0.000313
1.373586	1.001401	0.000090	0.001000	0.000312
1.388072	1.001388	0.000085	0.000994	0.000309
1.394516	1.001382	0.000083	0.000991	0.000307
1.405614	1.001370	0.000080	0.000985	0.000305
1.410606	1.001364	0.000078	0.000983	0.000303
1.415900	1.001358	0.000077	0.000980	0.000302
1.425552	1.001347	0.000073	0.000974	0.000300
1.437363	1.001332	0.000069	0.000966	0.000296
1.451617	1.001313	0.000064	0.000957	0.000292
1.458709	1.001304	0.000062	0.000952	0.000290
1.473818	1.001282	0.000056	0.000941	0.000285
1.477328	1.001277	0.000055	0.000938	0.000284
1.483099	1.001269	0.000053	0.000934	0.000282
1.494686	1.001252	0.000049	0.000925	0.000278
1.508284	1.001232	0.000044	0.000914	0.000274
1.515204	1.001221	0.000041	0.000909	0.000271
1.523066	1.001209	0.000038	0.000903	0.000269
1.532362	1.001195	0.000035	0.000895	0.000265
1.540499	1.001183	0.000032	0.000889	0.000262
1.547978	1.001172	0.000029	0.000883	0.000260
1.556864	1.001158	0.000026	0.000876	0.000257
1.566166	1.001144	0.000022	0.000869	0.000253
1.582014	1.001121	0.000016	0.000857	0.000248
1.590394	1.001108	0.000013	0.000850	0.000245
1.604780	1.001087	0.000008	0.000839	0.000240
1.610314	1.001079	0.000006	0.000835	0.000238
1.618490	1.001068	0.000003	0.000829	0.000235
1.630319	1.001051	-0.000001	0.000821	0.000231
1.642528	1.001034	-0.000005	0.000812	0.000227
1.647019	1.001028	-0.000006	0.000809	0.000225
1.659732	1.001011	-0.000011	0.000801	0.000221
1.665874	1.001003	-0.000013	0.000796	0.000219
1.679296	1.000985	-0.000017	0.000788	0.000215
1.685232	1.000978	-0.000019	0.000784	0.000213
1.691523	1.000970	-0.000021	0.000780	0.000211
1.705698	1.000953	-0.000025	0.000771	0.000206
1.712759	1.000944	-0.000027	0.000767	0.000204
1.723503	1.000932	-0.000030	0.000761	0.000201
1.735606	1.000918	-0.000034	0.000754	0.000198
1.744466	1.000908	-0.000036	0.000749	0.000195
1.749028	1.000903	-0.000037	0.000747	0.000194
1.761132	1.000890	-0.000041	0.000740	0.000190
1.769452	1.000882	-0.000043	0.000736	0.000188
1.778189	1.000873	-0.000045	0.000732	0.000186
1.795388	1.000856	-0.000049	0.000724	0.000181
1.804588	1.000847	-0.000051	0.000719	0.000179
1.809228	1.000843	-0.000053	0.000717	0.000178
1.821290	1.000832	-0.000055	0.000712	0.000175
1.840416	1.000815	-0.000060	0.000704	0.000171
1.852035	1.000805	-0.000062	0.000699	0.000168
1.857450	1.000801	-0.000063	0.000697	0.000167
1.860793	1.000798	-0.000064	0.000696	0.000166
1.867192	1.000793	-0.000065	0.000693	0.000165
1.880471	1.000783	-0.000068	0.000688	0.000162
1.889036	1.000776	-0.000069	0.000685	0.000160
1.898881	1.000769	-0.000071	0.000682	0.000158
1.906719	1.000763	-0.000073	0.000679	0.000157
1.917102	1.000756	-0.000074	0.000676	0.000155
1.923150	1.000752	-0.000075	0.000674	0.000154
1.926850	1.000750	-0.000076	0.000673	0.000153
1.933366	1.000745	-0.000077	0.000671	0.000152
1.943216	1.000739	-0.000079	0.000668	0.000150
1.949253	1.000735	-0.000080	0.000666	0.000149
1.954399	1.000732	-0.000080	0.000664	0.000148
1.959959	1.000729	-0.000081	0.000663	0.000147
1.964474	1.000726	-0.000082	0.000661	0.000146
1.972943	1.000721	-0.000083	0.000659	0.000145
1.979815	1.000717	-0.000084	0.000657	0.000144
1.987902	1.000712	-0.000085	0.000655	0.000143
2.002493	1.000704	-0.000087	0.000651	0.000140
2.018612	1.000696	-0.000089	0.000647	0.000138
2.030471	1.000690	-0.000091	0.000645	0.000136
2.043585	1.000684	-0.000092	0.000642	0.000134
2.058804	1.000677	-0.000094	0.000638	0.000132
2.072104	1.000671	-0.000095	0.000635	0.000131
2.078851	1.000668	-0.000096	0.000634	0.000130
2.085333	1.000665	-0.000097	0.000633	0.000129
2.089432	1.000663	-0.000097	0.000632	0.000128
2.100704	1.000659	-0.000098	0.000630	0.000127
2.108414	1.000656	-0.000099	0.000628	0.000126
2.116646	1.000653	-0.000100	0.000627	0.000125
2.128919	1.000648	-0.000101	0.000625	0.000124
2.132454	1.000647	-0.000101	0.000624	0.000124
2.139309	1.000644	-0.000102	0.000623	0.000123
2.147650	1.000641	-0.000102	0.000622	0.000122
2.164870	1.000635	-0.000104	0.000619	0.000120
2.173232	1.000633	-0.000104	0.000617	0.000119
2.176993	1.000632	-0.000104	0.000617	0.000119
2.190670	1.000627	-0.000105	0.000615	0.000118
2.203380	1.000624	-0.000106	0.000613	0.000117
2.215346	1.000620	-0.000107	0.000611	0.000116
2.234105	1.000615	-0.000108	0.000609	0.000114
2.246900	1.000612	-0.000109	0.000607	0.000113
2.251139	1.000611	-0.000109	0.000607	0.000113
2.256552	1.000609	-0.000109	0.000606	0.000112
2.260373	1.000608	-0.000109	0.000606	0.000112
2.265559	1.000607	-0.000109	0.000605	0.000111
2.268510	1.000606	-0.000110	0.000605	0.000111
2.274425	1.000605	-0.000110	0.000604	0.000111
2.280444	1.000604	-0.000110	0.000603	0.000110
2.288824	1.000602	-0.000110	0.000602	0.000110
2.303628	1.000599	-0.000111	0.000601	0.000109
2.317678	1.000596	-0.000112	0.000599	0.000108
2.326263	1.000594	-0.000112	0.000599	0.000107
2.339746	1.000591	-0.000112	0.000597	0.000106
2.349924	1.000590	-0.000112	0.000596	0.000106
2.356202	1.000588	-0.000113	0.000596	0.000105
2.368167	1.000586	-0.000113	0.000595	0.000105
2.371900	1.000586	-0.000113	0.000594	0.000105
2.374984	1.000585	-0.000113	0.000594	0.000104
2.380026	1.000585	-0.000113	0.000594	0.000104
2.386066	1.000584	-0.000113	0.000593	0.000104
2.391563	1.000583	-0.000113	0.000593	0.000103
2.399759	1.000581	-0.000114	0.000592	0.000103
2.403710	1.000581	-0.000114	0.000592	0.000103
2.408768	1.000580	-0.000114	0.000591	0.000103
2.413278	1.000580	-0.000114	0.000591	0.000102
2.418249	1.000579	-0.000114	0.000591	0.000102
2.423608	1.000578	-0.000114	0.000590	0.000102
2.428332	1.000577	-0.000114	0.000590	0.000102
2.434310	1.000577	-0.000114	0.000589	0.000101
2.438338	1.000576	-0.000114	0.000589	0.000101
2.443134	1.000576	-0.000114	0.000589	0.000101
2.445370	1.000575	-0.000114	0.000589	0.000101
2.448522	1.000575	-0.000114	0.000588	0.000101
2.453565	1.000574	-0.000114	0.000588	0.000101
2.457056	1.000574	-0.000114	0.000588	0.000100
2.463217	1.000573	-0.000114	0.000587	0.000100
2.469324	1.000573	-0.000114	0.000587	0.000100
2.479752	1.000571	-0.000114	0.000586	0.000099
2.484583	1.000571	-0.000114	0.000586	0.000099
2.496585	1.000570	-0.000114	0.000585	0.000099
2.503483	1.000569	-0.000114	0.000585	0.000099
2.510040	1.000568	-0.000114	0.000584	0.000098
2.518632	1.000568	-0.000114	0.000584	0.000098
2.524172	1.000567	-0.000114	0.000584	0.000098
2.529500	1.000567	-0.000114	0.000583	0.000098
2.534642	1.000566	-0.000114	0.000583	0.000097
2.539775	1.000566	-0.000114	0.000583	0.000097
2.546139	1.000566	-0.000114	0.000583	0.000097
2.551223	1.000565	-0.000114	0.000582	0.000097
2.561905	1.000564	-0.000114	0.000582	0.000097
2.569404	1.000564	-0.000114	0.000581	0.000096
2.577033	1.000563	-0.000114	0.000581	0.000096
2.580068	1.000563	-0.000114	0.000581	0.000096
2.584622	1.000563	-0.000114	0.000581	0.000096
2.589747	1.000563	-0.000114	0.000580	0.000096
2.592588	1.000563	-0.000114	0.000580	0.000096
2.597224	1.000562	-0.000114	0.000580	0.000096
2.601769	1.000562	-0.000113	0.000580	0.000096
2.611584	1.000562	-0.000113	0.000580	0.000095
2.617232	1.000561	-0.000113	0.000579	0.000095
2.630528	1.000561	-0.000113	0.000579	0.000095
2.635292	1.000561	-0.000113	0.000579	0.000095
2.643044	1.000560	-0.000113	0.000578	0.000095
2.654527	1.000560	-0.000112	0.000578	0.000094
2.665688	1.000560	-0.000112	0.000578	0.000094
2.670032	1.000560	-0.000112	0.000577	0.000094
2.681112	1.000559	-0.000112	0.000577	0.000094
2.685778	1.000559	-0.000112	0.000577	0.000094
2.692800	1.000559	-0.000111	0.000577	0.000094
2.695806	1.000559	-0.000111	0.000577	0.000094
2.707703	1.000559	-0.000111	0.000576	0.000094
2.716017	1.000559	-0.000111	0.000576	0.000094
2.727480	1.000559	-0.000110	0.000576	0.000093
2.738721	1.000559	-0.000110	0.000576	0.000093
2.746161	1.000559	-0.000110	0.000575	0.000093
2.749028	1.000559	-0.000110	0.000575	0.000093
2.753332	1.000559	-0.000109	0.000575	0.000093
2.756530	1.000559	-0.000109	0.000575	0.000093
2.758722	1.000559	-0.000109	0.000575	0.000093
2.763325	1.000559	-0.000109	0.000575	0.000093
2.772792	1.000559	-0.000109	0.000575	0.000093
2.777788	1.000559	-0.000108	0.000575	0.000093
2.780482	1.000559	-0.000108	0.000575	0.000093
2.786256	1.000559	-0.000108	0.000575	0.000093
2.792062	1.000559	-0.000108	0.000574	0.000093
2.798628	1.000560	-0.000108	0.000574	0.000093
2.801808	1.000560	-0.000107	0.000574	0.000093
2.807826	1.000560	-0.000107	0.000574	0.000093
2.817273	1.000560	-0.000107	0.000574	0.000093
2.829336	1.000560	-0.000106	0.000574	0.000093
2.834766	1.000561	-0.000106	0.000574	0.000093
2.846330	1.000561	-0.000105	0.000574	0.000093
2.858242	1.000562	-0.000105	0.000574	0.000093
2.870846	1.000562	-0.000104	0.000574	0.000093
2.874028	1.000562	-0.000104	0.000573	0.000093
2.879397	1.000563	-0.000104	0.000573	0.000093
2.883326	1.000563	-0.000104	0.000573	0.000093
2.887259	1.000563	-0.000103	0.000573	0.000093
2.895265	1.000563	-0.000103	0.000573	0.000093
2.905879	1.000564	-0.000102	0.000573	0.000093
2.915134	1.000565	-0.000102	0.000573	0.000093
2.923483	1.000565	-0.000101	0.000573	0.000093
2.928495	1.000565	-0.000101	0.000573	0.000093
2.934788	1.000566	-0.000101	0.000573	0.000093
2.943156	1.000566	-0.000100	0.000573	0.000093
2.950484	1.000567	-0.000100	0.000573	0.000093
2.955068	1.000567	-0.000099	0.000573	0.000093
2.962422	1.000568	-0.000099	0.000573	0.000094
2.966208	1.000568	-0.000099	0.000573	0.000094
2.970093	1.000568	-0.000099	0.000573	0.000094
2.974466	1.000569	-0.000098	0.000573	0.000094
2.984460	1.000570	-0.000098	0.000573	0.000094
2.990893	1.000570	-0.000097	0.000573	0.000094
2.997224	1.000571	-0.000097	0.000573	0.000094
3.010668	1.000572	-0.000096	0.000574	0.000094
3.017190	1.000573	-0.000095	0.000574	0.000094
3.024172	1.000573	-0.000095	0.000574	0.000095
3.029837	1.000574	-0.000095	0.000574	0.000095
3.041798	1.000575	-0.000094	0.000574	0.000095
3.062759	1.000577	-0.000092	0.000574	0.000095
3.071222	1.000578	-0.000092	0.000574	0.000096
3.075633	1.000579	-0.000091	0.000574	0.000096
3.084433	1.000580	-0.000091	0.000575	0.000096
3.102702	1.000582	-0.000089	0.000575	0.000096
3.109541	1.000583	-0.000089	0.000575	0.000097
3.112466	1.000583	-0.000088	0.000575	0.000097
3.116419	1.000584	-0.000088	0.000575	0.000097
3.121161	1.000584	-0.000088	0.000575	0.000097
3.124028	1.000585	-0.000087	0.000575	0.000097
3.129226	1.000586	-0.000087	0.000575	0.000097
3.132454	1.000586	-0.000087	0.000575	0.000097
3.135353	1.000586	-0.000086	0.000576	0.000097
3.149568	1.000588	-0.000085	0.000576	0.000098
3.153955	1.000589	-0.000085	0.000576	0.000098
3.161084	1.000590	-0.000084	0.000576	0.000098
3.167071	1.000591	-0.000084	0.000576	0.000098
3.174966	1.000592	-0.000083	0.000577	0.000099
3.189166	1.000594	-0.000082	0.000577	0.000099
3.209096	1.000598	-0.000080	0.000578	0.000100
3.214180	1.000599	-0.000079	0.000578	0.000100
3.220906	1.000600	-0.000079	0.000578	0.000100
3.232594	1.000602	-0.000078	0.000579	0.000101
3.242422	1.000603	-0.000077	0.000579	0.000101
3.250824	1.000605	-0.000076	0.000579	0.000102
3.255422	1.000606	-0.000075	0.000579	0.000102
3.259096	1.000607	-0.000075	0.000580	0.000102
3.265640	1.000608	-0.000074	0.000580	0.000102
3.273235	1.000609	-0.000074	0.000580	0.000103
3.286611	1.000612	-0.000072	0.000581	0.000103
3.291124	1.000613	-0.000072	0.000581	0.000104
3.298339	1.000614	-0.000071	0.000581	0.000104
3.305105	1.000616	-0.000070	0.000582	0.000104
3.308497	1.000616	-0.000070	0.000582	0.000104
3.316938	1.000618	-0.000069	0.000582	0.000105
3.324990	1.000620	-0.000068	0.000583	0.000105
3.330066	1.000621	-0.000068	0.000583	0.000106
3.347954	1.000625	-0.000066	0.000584	0.000107
3.362280	1.000628	-0.000064	0.000585	0.000108
3.371767	1.000631	-0.000063	0.000585	0.000108
3.377976	1.000632	-0.000062	0.000586	0.000109
3.386274	1.000634	-0.000061	0.000586	0.000109
3.393864	1.000636	-0.000060	0.000587	0.000110
3.406762	1.000640	-0.000059	0.000588	0.000110
3.420304	1.000643	-0.000057	0.000589	0.000111
3.437360	1.000648	-0.000055	0.000590	0.000113
3.448823	1.000651	-0.000053	0.000591	0.000114
3.464350	1.000656	-0.000051	0.000592	0.000115
3.469218	1.000657	-0.000051	0.000593	0.000115
3.477266	1.000660	-0.000050	0.000593	0.000116
3.484082	1.000662	-0.000049	0.000594	0.000116
3.486864	1.000662	-0.000048	0.000594	0.000117
3.496888	1.000666	-0.000047	0.000595	0.000117
3.506346	1.000669	-0.000046	0.000596	0.000118
3.514552	1.000671	-0.000044	0.000597	0.000119
3.524404	1.000675	-0.000043	0.000598	0.000120
3.534164	1.000678	-0.000042	0.000599	0.000121
3.537725	1.000679	-0.000041	0.000599	0.000121
3.541225	1.000680	-0.000041	0.000600	0.000121
3.546679	1.000682	-0.000040	0.000600	0.000122
3.552954	1.000685	-0.000039	0.000601	0.000123
3.568796	1.000690	-0.000037	0.000603	0.000124
3.578188	1.000694	-0.000035	0.000604	0.000125
3.583636	1.000696	-0.000034	0.000604	0.000126
3.589724	1.000698	-0.000033	0.000605	0.000126
3.606296	1.000705	-0.000031	0.000607	0.000128
3.619130	1.000710	-0.000029	0.000609	0.000130
3.628432	1.000714	-0.000027	0.000610	0.000131
3.642332	1.000720	-0.000025	0.000612	0.000132
3.648918	1.000723	-0.000024	0.000613	0.000133
3.654608	1.000725	-0.000023	0.000614	0.000134
3.660872	1.000728	-0.000022	0.000615	0.000135
3.664724	1.000730	-0.000021	0.000616	0.000135
3.671433	1.000733	-0.000020	0.000617	0.000136
3.675736	1.000735	-0.000019	0.000618	0.000137
3.683475	1.000739	-0.000018	0.000619	0.000138
3.691542	1.000743	-0.000017	0.000620	0.000139
3.698733	1.000746	-0.000015	0.000621	0.000140
3.703789	1.000749	-0.000014	0.000622	0.000141
3.708494	1.000751	-0.000014	0.000623	0.000141
3.713324	1.000753	-0.000013	0.000624	0.000142
3.718380	1.000756	-0.000012	0.000625	0.000143
3.727772	1.000761	-0.000010	0.000627	0.000144
3.738092	1.000766	-0.000008	0.000629	0.000146
3.744888	1.000770	-0.000007	0.000630	0.000147
3.751097	1.000774	-0.000006	0.000632	0.000148
3.757136	1.000777	-0.000005	0.000633	0.000149
3.762463	1.000780	-0.00
