1.020563	-0.316851	1.915496	0.638752	1.432012	-1.900341	-1.035326	0.614584	-0.888901	0.215880	0.158192	0.350310	0.149183	0.341072	1.180892	1.166478	0.027142	0.043459	-2.150385	0.641813	0.013040	0.994858	
0.994996	0.994996
0.994996	0.994996
0.994996	0.994996
0.994996	0.994996
0.994996	0.994996
0.994995	0.994995
0.994995	0.994995
0.994995	0.994995
0.994995	0.994995
0.994995	0.994995
0.994994	0.994994
0.994994	0.994994
0.994994	0.994994
0.994994	0.994994
0.994993	0.994993
0.994993	0.994993
0.994993	0.994993
0.994993	0.994993
0.994992	0.994992
0.994992	0.994992
0.994992	0.994992
0.994991	0.994991
0.994991	0.994991
0.994991	0.994991
0.994991	0.994991
0.994990	0.994990
0.994990	0.994990
0.994990	0.994990
0.994989	0.994989
0.994989	0.994989
0.994989	0.994989
0.994988	0.994988
0.994988	0.994988
0.994987	0.994987
0.994987	0.994987
0.994987	0.994987
0.994986	0.994986
0.994986	0.994986
0.994986	0.994986
0.994985	0.994985
0.994985	0.994985
0.994984	0.994984
0.994984	0.994984
0.994984	0.994984
0.994983	0.994983
0.994983	0.994983
0.994982	0.994982
0.994982	0.994982
0.994981	0.994981
0.994981	0.994981
0.994980	0.994980
0.994980	0.994980
0.994980	0.994980
0.994979	0.994979
0.994979	0.994979
0.994978	0.994978
0.994978	0.994978
0.994977	0.994977
0.994977	0.994977
0.994976	0.994976
0.994976	0.994976
0.994975	0.994975
0.994975	0.994975
0.994974	0.994974
0.994974	0.994974
0.994973	0.994973
0.994973	0.994973
0.994972	0.994972
0.994972	0.994972
0.994971	0.994971
0.994970	0.994970
0.994970	0.994970
0.994969	0.994969
0.994969	0.994969
0.994968	0.994968
0.994968	0.994968
0.994967	0.994967
0.994967	0.994967
0.994966	0.994966
0.994965	0.994965
0.994965	0.994965
0.994964	0.994964
0.994964	0.994964
0.994963	0.994963
0.994963	0.994963
0.994962	0.994962
0.994961	0.994961
0.994961	0.994961
0.994960	0.994960
0.994960	0.994960
0.994959	0.994959
0.994958	0.994958
0.994958	0.994958
0.994957	0.994957
0.994957	0.994957
0.994956	0.994956
0.994955	0.994955
0.994955	0.994955
0.994954	0.994954
0.994954	0.994954
0.994953	0.994953
0.994952	0.994952
0.994952	0.994952
0.994951	0.994951
0.994950	0.994950
0.994950	0.994950
0.994949	0.994949
0.994949	0.994949
0.994948	0.994948
0.994947	0.994947
0.994947	0.994947
0.994946	0.994946
0.994945	0.994945
0.994945	0.994945
0.994944	0.994944
0.994944	0.994944
0.994943	0.994943
0.994942	0.994942
0.994942	0.994942
0.994941	0.994941
0.994940	0.994940
0.994940	0.994940
0.994939	0.994939
0.994939	0.994939
0.994938	0.994938
0.994937	0.994937
0.994937	0.994937
0.994936	0.994936
0.994935	0.994935
0.994935	0.994935
0.994934	0.994934
0.994934	0.994934
0.994933	0.994933
0.994932	0.994932
0.994932	0.994932
0.994931	0.994931
0.994930	0.994930
0.994930	0.994930
0.994929	0.994929
0.994929	0.994929
0.994928	0.994928
0.994927	0.994927
0.994927	0.994927
0.994926	0.994926
0.994926	0.994926
0.994925	0.994925
0.994924	0.994924
0.994924	0.994924
0.994923	0.994923
0.994923	0.994923
0.994922	0.994922
0.994921	0.994921
0.994921	0.994921
0.994920	0.994920
0.994920	0.994920
0.994919	0.994919
0.994918	0.994918
0.994918	0.994918
0.994917	0.994917
0.994917	0.994917
0.994916	0.994916
0.994916	0.994916
0.994915	0.994915
0.994914	0.994914
0.994914	0.994914
0.994913	0.994913
0.994913	0.994913
0.994912	0.994912
0.994912	0.994912
0.994911	0.994911
0.994910	0.994910
0.994910	0.994910
0.994909	0.994909
0.994909	0.994909
0.994908	0.994908
0.994908	0.994908
0.994907	0.994907
0.994907	0.994907
0.994906	0.994906
0.994906	0.994906
0.994905	0.994905
0.994905	0.994905
0.994904	0.994904
0.994904	0.994904
0.994903	0.994903
0.994902	0.994902
0.994902	0.994902
0.994901	0.994901
0.994901	0.994901
0.994900	0.994900
0.994900	0.994900
0.994899	0.994899
0.994899	0.994899
0.994899	0.994899
0.994898	0.994898
0.994898	0.994898
0.994897	0.994897
0.994897	0.994897
0.994896	0.994896
0.994896	0.994896
0.994895	0.994895
0.994895	0.994895
0.994894	0.994894
0.994894	0.994894
0.994893	0.994893
0.994893	0.994893
0.994892	0.994892
0.994892	0.994892
0.994892	0.994892
0.994891	0.994891
0.994891	0.994891
0.994890	0.994890
0.994890	0.994890
0.994889	0.994889
0.994889	0.994889
0.994889	0.994889
0.994888	0.994888
0.994888	0.994888
0.994887	0.994887
0.994887	0.994887
0.994887	0.994887
0.994886	0.994886
0.994886	0.994886
0.994885	0.994885
0.994885	0.994885
0.994885	0.994885
0.994884	0.994884
0.994884	0.994884
0.994883	0.994883
0.994883	0.994883
0.994883	0.994883
0.994882	0.994882
0.994882	0.994882
0.994882	0.994882
0.994881	0.994881
0.994881	0.994881
0.994881	0.994881
0.994880	0.994880
0.994880	0.994880
0.994879	0.994879
0.994879	0.994879
0.994879	0.994879
0.994878	0.994878
0.994878	0.994878
0.994878	0.994878
0.994877	0.994877
0.994877	0.994877
0.994877	0.994877
0.994877	0.994877
0.994876	0.994876
